0 	 	 -74
0.1 	 	 -74.004
0.2 	 	 -74.0069
0.3 	 	 -74.0093
0.4 	 	 -74.0115
0.5 	 	 -74.0135
0.6 	 	 -74.0155
0.7 	 	 -74.0174
0.8 	 	 -74.0193
0.9 	 	 -74.0212
1 	 	 -74.0231
1.1 	 	 -74.0249
1.2 	 	 -74.0268
1.3 	 	 -74.0286
1.4 	 	 -74.0304
1.5 	 	 -74.0322
1.6 	 	 -74.034
1.7 	 	 -74.0357
1.8 	 	 -74.0375
1.9 	 	 -74.0393
2 	 	 -74.041
2.1 	 	 -74.0428
2.2 	 	 -74.0445
2.3 	 	 -74.0462
2.4 	 	 -74.0479
2.5 	 	 -74.0497
2.6 	 	 -74.0514
2.7 	 	 -74.0531
2.8 	 	 -74.0548
2.9 	 	 -74.0565
3 	 	 -74.0582
3.1 	 	 -74.0598
3.2 	 	 -74.0615
3.3 	 	 -74.0632
3.4 	 	 -74.0648
3.5 	 	 -74.0665
3.6 	 	 -74.0681
3.7 	 	 -74.0698
3.8 	 	 -74.0714
3.9 	 	 -74.0731
4 	 	 -74.0747
4.1 	 	 -74.0763
4.2 	 	 -74.0779
4.3 	 	 -74.0796
4.4 	 	 -74.0812
4.5 	 	 -74.0828
4.6 	 	 -74.0844
4.7 	 	 -74.086
4.8 	 	 -74.0876
4.9 	 	 -74.0891
5 	 	 -74.0907
5.1 	 	 -74.0923
5.2 	 	 -74.0939
5.3 	 	 -74.0955
5.4 	 	 -74.097
5.5 	 	 -74.0986
5.6 	 	 -74.1001
5.7 	 	 -74.1017
5.8 	 	 -74.1032
5.9 	 	 -74.1048
6 	 	 -74.1063
6.1 	 	 -74.1078
6.2 	 	 -74.1094
6.3 	 	 -74.1109
6.4 	 	 -74.1124
6.5 	 	 -74.1139
6.6 	 	 -74.1155
6.7 	 	 -74.117
6.8 	 	 -74.1185
6.9 	 	 -74.12
7 	 	 -74.1215
7.1 	 	 -74.123
7.2 	 	 -74.1245
7.3 	 	 -74.1259
7.4 	 	 -74.1274
7.5 	 	 -74.1289
7.6 	 	 -74.1304
7.7 	 	 -74.1319
7.8 	 	 -74.1333
7.9 	 	 -74.1348
8 	 	 -74.1363
8.1 	 	 -74.1377
8.2 	 	 -74.1392
8.3 	 	 -74.1406
8.4 	 	 -74.1421
8.5 	 	 -74.1435
8.6 	 	 -74.145
8.7 	 	 -74.1464
8.8 	 	 -74.1478
8.9 	 	 -74.1493
9 	 	 -74.1507
9.1 	 	 -74.1521
9.2 	 	 -74.1535
9.3 	 	 -74.1549
9.4 	 	 -74.1564
9.5 	 	 -74.1578
9.6 	 	 -74.1592
9.7 	 	 -74.1606
9.8 	 	 -74.162
9.9 	 	 -74.1634
10 	 	 -74.1648
10.1 	 	 -74.1662
10.2 	 	 -74.1676
10.3 	 	 -74.1689
10.4 	 	 -74.1703
10.5 	 	 -74.1717
10.6 	 	 -74.1731
10.7 	 	 -74.1745
10.8 	 	 -74.1758
10.9 	 	 -74.1772
11 	 	 -74.1786
11.1 	 	 -74.1799
11.2 	 	 -74.1813
11.3 	 	 -74.1826
11.4 	 	 -74.184
11.5 	 	 -74.1853
11.6 	 	 -74.1867
11.7 	 	 -74.188
11.8 	 	 -74.1894
11.9 	 	 -74.1907
12 	 	 -74.192
12.1 	 	 -74.1934
12.2 	 	 -74.1947
12.3 	 	 -74.196
12.4 	 	 -74.1973
12.5 	 	 -74.1987
12.6 	 	 -74.2
12.7 	 	 -74.2013
12.8 	 	 -74.2026
12.9 	 	 -74.2039
13 	 	 -74.2052
13.1 	 	 -74.2065
13.2 	 	 -74.2078
13.3 	 	 -74.2091
13.4 	 	 -74.2104
13.5 	 	 -74.2117
13.6 	 	 -74.213
13.7 	 	 -74.2143
13.8 	 	 -74.2156
13.9 	 	 -74.2169
14 	 	 -74.2181
14.1 	 	 -74.2194
14.2 	 	 -45.9772
14.3 	 	 -39.7347
14.4 	 	 -40.3643
14.5 	 	 -42.6829
14.6 	 	 -44.992
14.7 	 	 -46.7964
14.8 	 	 -48.0558
14.9 	 	 -48.8936
15 	 	 -49.4445
15.1 	 	 -49.8078
15.2 	 	 -50.0469
15.3 	 	 -50.2011
15.4 	 	 -50.294
15.5 	 	 -50.3403
15.6 	 	 -50.3493
15.7 	 	 -50.3268
15.8 	 	 -50.2771
15.9 	 	 -50.2029
16 	 	 -50.1062
16.1 	 	 -49.9886
16.2 	 	 -49.8511
16.3 	 	 -49.6946
16.4 	 	 -49.5197
16.5 	 	 -49.3269
16.6 	 	 -49.1167
16.7 	 	 -48.8893
16.8 	 	 -48.6449
16.9 	 	 -48.3838
17 	 	 -48.1059
17.1 	 	 -47.8115
17.2 	 	 -47.5003
17.3 	 	 -47.1725
17.4 	 	 -46.8277
17.5 	 	 -46.4659
17.6 	 	 -46.0866
17.7 	 	 -45.6894
17.8 	 	 -45.2737
17.9 	 	 -44.8386
18 	 	 -44.3829
18.1 	 	 -43.905
18.2 	 	 -43.4028
18.3 	 	 -42.8731
18.4 	 	 -42.3119
18.5 	 	 -41.7132
18.6 	 	 -41.0685
18.7 	 	 -40.3652
18.8 	 	 -39.5842
18.9 	 	 -38.6953
19 	 	 -37.6479
19.1 	 	 -36.3517
19.2 	 	 -34.6291
19.3 	 	 -32.0859
19.4 	 	 -27.7
19.5 	 	 -18.3878
19.6 	 	 2.91674
19.7 	 	 25.5742
19.8 	 	 31.1706
19.9 	 	 25.4627
20 	 	 13.1787
20.1 	 	 -1.53385
20.2 	 	 -15.4307
20.3 	 	 -27.4395
20.4 	 	 -39.7702
20.5 	 	 -50.6163
20.6 	 	 -56.3699
20.7 	 	 -58.5622
20.8 	 	 -59.0951
20.9 	 	 -58.8533
21 	 	 -58.2286
21.1 	 	 -57.4089
21.2 	 	 -56.4916
21.3 	 	 -55.5302
21.4 	 	 -54.5554
21.5 	 	 -53.5855
21.6 	 	 -52.6311
21.7 	 	 -51.6985
21.8 	 	 -50.7913
21.9 	 	 -49.911
22 	 	 -49.0581
22.1 	 	 -48.2324
22.2 	 	 -47.4328
22.3 	 	 -46.6581
22.4 	 	 -45.9067
22.5 	 	 -45.1766
22.6 	 	 -44.4655
22.7 	 	 -43.7706
22.8 	 	 -43.089
22.9 	 	 -42.4167
23 	 	 -41.7494
23.1 	 	 -41.0815
23.2 	 	 -40.406
23.3 	 	 -39.714
23.4 	 	 -38.9937
23.5 	 	 -38.2284
23.6 	 	 -37.3946
23.7 	 	 -36.4559
23.8 	 	 -35.3537
23.9 	 	 -33.9862
24 	 	 -32.1593
24.1 	 	 -29.4633
24.2 	 	 -24.9282
24.3 	 	 -16.1435
24.4 	 	 0.265603
24.5 	 	 15.7794
24.6 	 	 18.6837
24.7 	 	 8.90779
24.8 	 	 -1.26152
24.9 	 	 -12.5746
25 	 	 -23.5691
25.1 	 	 -34.5362
25.2 	 	 -45.0829
25.3 	 	 -52.1965
25.4 	 	 -55.6272
25.5 	 	 -57.018
25.6 	 	 -57.4015
25.7 	 	 -57.2695
25.8 	 	 -56.8626
25.9 	 	 -56.3066
26 	 	 -55.6713
26.1 	 	 -54.9968
26.2 	 	 -54.3073
26.3 	 	 -53.6173
26.4 	 	 -52.9357
26.5 	 	 -52.268
26.6 	 	 -51.6171
26.7 	 	 -50.9846
26.8 	 	 -50.3713
26.9 	 	 -49.7771
27 	 	 -49.2015
27.1 	 	 -48.6439
27.2 	 	 -48.1033
27.3 	 	 -47.5788
27.4 	 	 -47.0693
27.5 	 	 -46.5737
27.6 	 	 -46.0909
27.7 	 	 -45.6195
27.8 	 	 -45.1584
27.9 	 	 -44.7064
28 	 	 -44.262
28.1 	 	 -43.8239
28.2 	 	 -43.3904
28.3 	 	 -42.9601
28.4 	 	 -42.5308
28.5 	 	 -42.1006
28.6 	 	 -41.667
28.7 	 	 -41.227
28.8 	 	 -40.7772
28.9 	 	 -40.3133
29 	 	 -39.8296
29.1 	 	 -39.3191
29.2 	 	 -38.7719
29.3 	 	 -38.1747
29.4 	 	 -37.5079
29.5 	 	 -36.7418
29.6 	 	 -35.8292
29.7 	 	 -34.6892
29.8 	 	 -33.1722
29.9 	 	 -30.9725
30 	 	 -27.3854
30.1 	 	 -20.6057
30.2 	 	 -6.60602
30.3 	 	 12.54
30.4 	 	 21.2418
30.5 	 	 17.5422
30.6 	 	 6.59568
30.7 	 	 -6.82763
30.8 	 	 -19.4361
30.9 	 	 -30.8524
31 	 	 -42.3214
31.1 	 	 -51.1987
31.2 	 	 -55.7882
31.3 	 	 -57.7632
31.4 	 	 -58.4823
31.5 	 	 -58.5862
31.6 	 	 -58.3744
31.7 	 	 -57.9968
31.8 	 	 -57.5332
31.9 	 	 -57.0283
32 	 	 -56.508
32.1 	 	 -55.9873
32.2 	 	 -55.4752
32.3 	 	 -54.9768
32.4 	 	 -34.1461
32.5 	 	 -29.5123
32.6 	 	 -28.5785
32.7 	 	 -27.1642
32.8 	 	 -24.0845
32.9 	 	 -18.129
33 	 	 -7.73684
33.1 	 	 3.75714
33.2 	 	 7.80751
33.3 	 	 2.98433
33.4 	 	 -6.80709
33.5 	 	 -17.6657
33.6 	 	 -27.9795
33.7 	 	 -38.514
33.8 	 	 -47.6865
33.9 	 	 -53.1857
34 	 	 -55.8372
34.1 	 	 -57.0094
34.2 	 	 -57.4391
34.3 	 	 -57.4793
34.4 	 	 -57.3078
34.5 	 	 -57.0196
34.6 	 	 -56.6683
34.7 	 	 -56.2856
34.8 	 	 -55.8902
34.9 	 	 -55.4935
35 	 	 -55.1026
35.1 	 	 -54.7216
35.2 	 	 -54.3527
35.3 	 	 -53.9971
35.4 	 	 -53.6554
35.5 	 	 -53.3274
35.6 	 	 -53.0129
35.7 	 	 -52.7113
35.8 	 	 -52.4221
35.9 	 	 -52.1445
36 	 	 -51.8779
36.1 	 	 -51.6217
36.2 	 	 -51.3751
36.3 	 	 -51.1377
36.4 	 	 -50.9087
36.5 	 	 -50.6877
36.6 	 	 -50.474
36.7 	 	 -50.2673
36.8 	 	 -50.0671
36.9 	 	 -49.8729
37 	 	 -49.6844
37.1 	 	 -49.5013
37.2 	 	 -49.323
37.3 	 	 -49.1495
37.4 	 	 -48.9803
37.5 	 	 -48.8152
37.6 	 	 -48.6539
37.7 	 	 -48.4962
37.8 	 	 -48.3419
37.9 	 	 -48.1908
38 	 	 -48.0427
38.1 	 	 -47.8974
38.2 	 	 -47.7547
38.3 	 	 -47.6145
38.4 	 	 -47.4766
38.5 	 	 -47.3409
38.6 	 	 -47.2073
38.7 	 	 -47.0757
38.8 	 	 -46.9458
38.9 	 	 -46.8177
39 	 	 -46.6911
39.1 	 	 -46.5661
39.2 	 	 -46.4425
39.3 	 	 -46.3202
39.4 	 	 -46.1991
39.5 	 	 -46.0792
39.6 	 	 -45.9603
39.7 	 	 -45.8425
39.8 	 	 -45.7255
39.9 	 	 -45.6094
40 	 	 -45.494
40.1 	 	 -45.3794
40.2 	 	 -45.2653
40.3 	 	 -45.1518
40.4 	 	 -45.0388
40.5 	 	 -44.9263
40.6 	 	 -44.814
40.7 	 	 -44.702
40.8 	 	 -44.5903
40.9 	 	 -44.4786
41 	 	 -44.367
41.1 	 	 -44.2553
41.2 	 	 -44.1436
41.3 	 	 -44.0316
41.4 	 	 -43.9193
41.5 	 	 -43.8067
41.6 	 	 -43.6935
41.7 	 	 -43.5797
41.8 	 	 -43.4652
41.9 	 	 -43.3499
42 	 	 -43.2336
42.1 	 	 -43.1162
42.2 	 	 -42.9974
42.3 	 	 -42.8773
42.4 	 	 -42.7554
42.5 	 	 -42.6317
42.6 	 	 -42.5059
42.7 	 	 -42.3777
42.8 	 	 -42.2468
42.9 	 	 -42.113
43 	 	 -41.9757
43.1 	 	 -41.8347
43.2 	 	 -41.6893
43.3 	 	 -41.5391
43.4 	 	 -41.3833
43.5 	 	 -41.2212
43.6 	 	 -41.0519
43.7 	 	 -40.8743
43.8 	 	 -40.687
43.9 	 	 -40.4884
44 	 	 -40.2767
44.1 	 	 -40.0492
44.2 	 	 -39.8028
44.3 	 	 -39.5336
44.4 	 	 -39.2361
44.5 	 	 -38.9032
44.6 	 	 -38.5249
44.7 	 	 -38.0869
44.8 	 	 -37.5682
44.9 	 	 -36.9357
45 	 	 -36.1353
45.1 	 	 -35.0712
45.2 	 	 -33.5576
45.3 	 	 -31.1896
45.4 	 	 -26.9457
45.5 	 	 -17.9063
45.6 	 	 1.91952
45.7 	 	 22.4796
45.8 	 	 26.975
45.9 	 	 20.1389
46 	 	 7.40031
46.1 	 	 -6.87807
46.2 	 	 -19.9188
46.3 	 	 -31.9872
46.4 	 	 -44.6825
46.5 	 	 -54.2401
46.6 	 	 -58.8288
46.7 	 	 -60.7176
46.8 	 	 -61.3981
46.9 	 	 -61.5207
47 	 	 -61.3778
47.1 	 	 -61.1104
47.2 	 	 -60.79
47.3 	 	 -60.4546
47.4 	 	 -60.1239
47.5 	 	 -59.8082
47.6 	 	 -59.5126
47.7 	 	 -59.2387
47.8 	 	 -58.9869
47.9 	 	 -58.7562
48 	 	 -58.5455
48.1 	 	 -58.3532
48.2 	 	 -58.1778
48.3 	 	 -58.0178
48.4 	 	 -57.8717
48.5 	 	 -57.7383
48.6 	 	 -57.6163
48.7 	 	 -57.5047
48.8 	 	 -57.4025
48.9 	 	 -57.3088
49 	 	 -57.2229
49.1 	 	 -57.1441
49.2 	 	 -57.0718
49.3 	 	 -57.0054
49.4 	 	 -56.9445
49.5 	 	 -56.8887
49.6 	 	 -56.8375
49.7 	 	 -56.7906
49.8 	 	 -56.7478
49.9 	 	 -56.7087
50 	 	 -56.6731
50.1 	 	 -56.6408
50.2 	 	 -56.6115
50.3 	 	 -56.5852
50.4 	 	 -56.5615
50.5 	 	 -56.5404
50.6 	 	 -56.5218
50.7 	 	 -56.5054
50.8 	 	 -56.4912
50.9 	 	 -56.4791
51 	 	 -56.4689
51.1 	 	 -56.4606
51.2 	 	 -56.454
51.3 	 	 -56.4492
51.4 	 	 -56.446
51.5 	 	 -56.4443
51.6 	 	 -56.4441
51.7 	 	 -56.4454
51.8 	 	 -56.4479
51.9 	 	 -56.4518
52 	 	 -56.4569
52.1 	 	 -56.4633
52.2 	 	 -56.4707
52.3 	 	 -56.4793
52.4 	 	 -56.4889
52.5 	 	 -56.4996
52.6 	 	 -56.5113
52.7 	 	 -56.5239
52.8 	 	 -56.5374
52.9 	 	 -56.5518
53 	 	 -56.567
53.1 	 	 -56.5831
