0 0.0208804
0 0.0295142
0 0.0437276
0 0.0597115
0 0.0770642
0 0.138079
0 0.151105
0 0.161312
0 0.169537
0 0.178829
0 0.19412
0 0.256381
0 0.269494
0 0.280332
0 0.289536
0 0.300785
0 0.374144
0 0.387649
0 0.398191
0 0.406014
0 0.415436
0 0.429479
0 0.494332
